loan_id,age,salary,district,amount,payments,duration,rating
3599,64,9624,Zlin,30000,2500,12,A
5778,32,9045,Cesky Krumlov,30000,2500,12,A
5964,33,8899,Nymburk,30000,625,48,C
581,61,11277,Mlada Boleslav,30000,500,60,C
312,34,8208,Semily,30000,500,60,C
5462,29,8388,Havlickuv Brod,30000,500,60,D
196,48,8288,Vyskov,30000,2500,12,A
1932,49,8444,Kromeriz,30000,2500,12,A
3740,57,8598,Rakovnik,30000,2500,12,A
2215,61,10124,Praha - vychod,30000,500,60,C
5756,28,8991,Karlovy Vary,30000,1250,24,A
5461,29,8388,Havlickuv Brod,30000,500,60,D
1919,62,8444,Kromeriz,30000,1250,24,C
3212,63,8187,Svitavy,30000,2500,12,D
6081,61,9897,Brno,30000,500,60,C
34,60,8561,Plzen - jih,30000,2500,12,A
3638,23,8720,Hodonin,30000,625,48,C
2511,33,8899,Nymburk,30000,625,48,C
5788,63,8441,Prostejov,30000,500,60,C
325,29,8994,Olomouc,30000,833,36,C
1920,34,12541,Praha,30000,1250,24,C
2738,48,9198,Liberec,30000,833,36,C
2928,20,8757,Jihlava,30000,1250,24,C
1763,34,8441,Prostejov,30000,833,36,C
2785,50,8363,Usti nad Orlici,30000,500,60,C
5441,45,8594,Plzen - sever,30000,500,60,C
1610,32,10673,Ostrava - mesto,30000,625,48,C
3558,45,8403,Znojmo,30000,625,48,C
738,64,8363,Usti nad Orlici,30000,500,60,C
1573,24,12541,Praha,30000,625,48,C
3754,33,10177,Karvina,30000,500,60,C
5040,30,8899,Nymburk,30000,2500,12,A
429,42,8288,Vyskov,30000,833,36,A
3835,60,8402,Prachatice,30000,625,48,C
585,57,8363,Usti nad Orlici,30000,625,48,C
3918,29,9624,Zlin,30000,1250,24,A
390,42,8814,Trebic,30000,1250,24,C
295,20,9897,Brno,30000,2500,12,A
5194,60,10177,Karvina,30000,500,60,C
6015,28,9624,Zlin,30000,625,48,C
5360,28,9624,Zlin,30000,2500,12,A
1994,30,8743,Brno - venkov,30000,500,60,C
1,55,12541,Praha,30000,1250,24,A
1647,21,9307,Kolin,30000,2500,12,A
5900,21,10673,Ostrava - mesto,30000,625,48,C
1111,42,8288,Vyskov,30000,833,36,A
485,24,8930,Tachov,30000,833,36,A
5016,51,8843,Rokycany,30000,1250,24,A
4993,38,8240,Blansko,30000,500,60,D
3084,37,12541,Praha,30000,2500,12,C
629,59,8754,Pribram,30000,1250,24,C
5596,60,10045,Ceske Budejovice,30000,833,36,A
4079,41,8819,Prerov,30000,833,36,A
807,34,8110,Bruntal,30000,833,36,B
3480,61,8772,Breclav,30000,833,36,C
961,32,9045,Cesky Krumlov,30000,2500,12,A
3704,37,8240,Blansko,30000,1250,24,A
1313,36,8743,Brno - venkov,30000,625,48,C
6001,20,9897,Brno,30000,2500,12,C
1707,32,12541,Praha,30000,1250,24,A
2832,52,10177,Karvina,30000,1250,24,C
2125,25,8930,Tachov,30000,833,36,B
5962,55,8743,Brno - venkov,30000,2500,12,A
1422,21,8390,Jicin,30000,833,36,C
4409,40,8594,Plzen - sever,30000,833,36,C
2032,37,8444,Kromeriz,30000,833,36,A
759,55,9832,Usti nad Labem,30000,833,36,C
1784,60,10177,Karvina,30000,500,60,C
5530,34,8598,Rakovnik,30000,500,60,C
483,24,12541,Praha,30000,2500,12,A
3185,46,9675,Chomutov,30000,833,36,A
4245,27,9624,Zlin,30000,625,48,C
1709,29,9307,Kolin,30000,833,36,C
5190,33,8909,Vsetin,30000,2500,12,C
5710,32,12541,Praha,30000,500,60,D
4847,43,8402,Prachatice,30000,1250,24,A
4820,46,12541,Praha,30000,625,48,C
849,47,9893,Frydek - Mistek,30000,500,60,C
3622,36,9624,Zlin,30000,625,48,C
2537,21,12541,Praha,30000,625,48,C
4447,51,8772,Breclav,30000,833,36,B
854,62,8402,Prachatice,30000,2500,12,C
5108,21,8720,Hodonin,30000,2500,12,A
94,26,8594,Plzen - sever,30000,625,48,C
2912,49,10446,Most,30000,500,60,C
3921,62,8114,Pelhrimov,30000,833,36,C
4698,35,9675,Chomutov,30000,2500,12,C
2930,59,8427,Jindrichuv Hradec,30000,625,48,C
4778,48,8547,Strakonice,30000,500,60,D
1899,35,9272,Ceska Lipa,30000,625,48,C
3571,43,8363,Usti nad Orlici,30000,500,60,C
492,38,9060,Rychnov nad Kneznou,30000,1250,24,A
2223,41,10124,Praha - vychod,30000,625,48,C
1152,28,8899,Nymburk,30000,1250,24,A
1487,44,8541,Trutnov,30000,1250,24,C
1051,51,9624,Zlin,30000,625,48,C
2615,34,8544,Uherske Hradiste,30000,625,48,C
3409,32,8814,Trebic,30000,2500,12,A
476,38,8110,Bruntal,30000,833,36,C
254,65,8746,Opava,30000,1250,24,B
1934,29,12541,Praha,30000,833,36,C
4909,29,12541,Praha,30000,833,36,C
5672,42,8288,Vyskov,30000,1250,24,C
3246,56,12541,Praha,30000,500,60,C
3006,21,10787,Plzen,30000,625,48,C
2795,54,8965,Louny,30000,833,36,A
4460,38,8965,Louny,30000,1250,24,A
5537,30,10446,Most,30000,625,48,C
5303,35,12541,Praha,30000,2500,12,A
820,42,8187,Svitavy,30000,1250,24,C
5256,20,8843,Rokycany,30000,500,60,C
4276,49,10446,Most,30000,500,60,C
2260,43,12541,Praha,30000,2500,12,A
1061,25,8187,Svitavy,30000,833,36,C
2062,60,8772,Breclav,30000,625,48,A
576,63,12541,Praha,30000,1250,24,A
341,41,8363,Usti nad Orlici,30000,500,60,D
4444,30,9538,Pardubice,30000,1250,24,A
3081,60,8909,Vsetin,30000,500,60,B
2337,34,12541,Praha,30000,833,36,C
5590,51,9198,Liberec,30000,1250,24,C
5237,55,8743,Brno - venkov,30000,2500,12,A
3048,37,8254,Chrudim,30000,500,60,C
1728,58,9675,Chomutov,30000,625,48,C
4850,35,8403,Znojmo,30000,625,48,C
4233,51,8363,Usti nad Orlici,30000,500,60,C
3545,29,12541,Praha,30000,833,36,C
4326,62,8187,Svitavy,30000,1250,24,D
1296,47,10045,Ceske Budejovice,30000,625,48,C
5254,36,9060,Rychnov nad Kneznou,30000,833,36,C
1132,56,9624,Zlin,30000,500,60,C
781,34,12541,Praha,30000,833,36,C
3292,35,9624,Zlin,30000,625,48,C
272,50,8746,Opava,30000,833,36,C
623,61,8441,Prostejov,30000,833,36,C
5721,39,8363,Usti nad Orlici,30000,500,60,C
5602,30,12541,Praha,30000,1250,24,C
2400,62,12541,Praha,30000,1250,24,A
3256,52,9538,Pardubice,30000,1250,24,C
3590,35,12541,Praha,30000,2500,12,A
109,61,8388,Havlickuv Brod,30000,2500,12,A
5470,41,10446,Most,30000,833,36,B
5316,53,8994,Olomouc,30000,2500,12,B
2121,54,8402,Prachatice,30000,1250,24,C
4570,32,9065,Litomerice,30000,1250,24,A
843,43,8363,Usti nad Orlici,30000,500,60,C
296,47,8598,Rakovnik,30000,1250,24,B
4042,44,9832,Usti nad Labem,30000,1250,24,A
5475,29,8388,Havlickuv Brod,30000,833,36,D
838,38,8363,Usti nad Orlici,30000,2500,12,A
4792,27,10045,Ceske Budejovice,30000,625,48,C
3411,55,12541,Praha,30000,1250,24,A
3020,61,8547,Strakonice,30000,833,36,D
2405,23,8546,Kutna Hora,30000,625,48,D
1154,32,8930,Tachov,30000,625,48,A
5394,51,8620,Domazlice,30000,833,36,D
6178,48,9897,Brno,30000,500,60,C
2354,43,8909,Vsetin,30000,1250,24,A
4298,29,8994,Olomouc,30000,833,36,C
2110,29,8403,Znojmo,30000,625,48,D
3061,56,8402,Prachatice,30000,625,48,C
4663,30,8930,Tachov,30000,1250,24,A
2758,40,11277,Mlada Boleslav,30000,1250,24,D
363,42,10673,Ostrava - mesto,30000,1250,24,A
5607,63,9307,Kolin,30000,500,60,C
5795,47,8598,Rakovnik,30000,1250,24,B
3550,20,9893,Frydek - Mistek,30000,1250,24,A
933,36,8544,Uherske Hradiste,30000,833,36,C
5750,36,8544,Uherske Hradiste,30000,833,36,C
4110,27,10045,Ceske Budejovice,30000,625,48,C
2857,55,9675,Chomutov,30000,625,48,C
842,54,8363,Usti nad Orlici,30000,833,36,C
3976,51,8899,Nymburk,30000,500,60,C
1038,37,12541,Praha,30000,2500,12,C
6067,49,8444,Kromeriz,30000,2500,12,A
1561,55,8754,Pribram,30000,2500,12,C
1924,43,8444,Kromeriz,30000,1250,24,C
679,48,9897,Brno,30000,500,60,C
4657,52,9104,Tabor,30000,2500,12,A
1106,38,9893,Frydek - Mistek,30000,2500,12,A
4796,53,8369,Nachod,30000,500,60,C
4504,61,8754,Pribram,30000,833,36,C
5036,27,8899,Nymburk,30000,2500,12,A
2150,52,10177,Karvina,30000,1250,24,C
5683,49,10446,Most,30000,500,60,C
2740,61,8512,Zdar nad Sazavou,30000,2500,12,A
5876,24,12541,Praha,30000,2500,12,A
2327,36,9538,Pardubice,30000,833,36,C
4089,48,9897,Brno,30000,500,60,C
6124,54,8390,Jicin,30000,500,60,C
305,44,8598,Rakovnik,30000,2500,12,A
1571,22,9060,Rychnov nad Kneznou,30000,500,60,C
287,21,9425,Hradec Kralove,30000,500,60,C
1057,22,10177,Karvina,30000,2500,12,A
2520,50,8746,Opava,30000,500,60,D
1394,40,11277,Mlada Boleslav,30000,1250,24,D
4374,22,8110,Bruntal,30000,625,48,D
307,51,8743,Brno - venkov,30000,2500,12,A
5947,51,8363,Usti nad Orlici,30000,2500,12,A
4773,32,8814,Trebic,30000,2500,12,A
3539,55,9675,Chomutov,30000,625,48,C
3346,60,9104,Tabor,30000,2500,12,A
532,47,8757,Jihlava,30000,500,60,C
3490,38,8187,Svitavy,30000,625,48,C
4347,32,8114,Pelhrimov,30000,833,36,C
413,59,8678,Novy Jicin,30000,1250,24,C
5994,35,8547,Strakonice,30000,500,60,C
262,27,8899,Nymburk,30000,2500,12,A
4859,60,9538,Pardubice,30000,625,48,C
4260,51,10673,Ostrava - mesto,30000,500,60,C
2312,30,8899,Nymburk,30000,2500,12,A
4398,64,12541,Praha,30000,625,48,D
1787,61,9104,Tabor,30000,2500,12,B
4487,37,8994,Olomouc,30000,500,60,D
6165,30,8427,Jindrichuv Hradec,30000,2500,12,A
4788,56,10177,Karvina,30000,2500,12,C
3683,41,8507,Benesov,30000,1250,24,A
3626,24,9065,Litomerice,30000,1250,24,A
5829,57,8598,Rakovnik,30000,2500,12,A
3768,26,8402,Prachatice,30000,625,48,D
45,23,8994,Olomouc,30000,1250,24,A
4154,49,10673,Ostrava - mesto,30000,1250,24,C
4914,20,9893,Frydek - Mistek,30000,1250,24,A
1078,24,8544,Uherske Hradiste,30000,2500,12,A
1898,54,10787,Plzen,30000,500,60,D
2224,20,8254,Chrudim,30000,833,36,D
1696,38,9045,Cesky Krumlov,30000,2500,12,A
2361,44,9538,Pardubice,30000,625,48,C
2616,29,12541,Praha,30000,833,36,C
1564,20,8757,Jihlava,30000,1250,24,C
2557,62,8114,Pelhrimov,30000,833,36,C
5843,33,10177,Karvina,30000,500,60,C
113,60,10177,Karvina,30000,2500,12,A
353,60,8909,Vsetin,30000,500,60,B
4361,47,8288,Vyskov,30000,1250,24,C
6045,34,8541,Trutnov,30000,500,60,C
2957,22,9198,Liberec,30000,833,36,C
2590,31,8843,Rokycany,30000,1250,24,C
3981,30,8930,Tachov,30000,1250,24,A
5136,37,9897,Brno,30000,1250,24,C
121,20,12541,Praha,30000,833,36,C
766,63,8546,Kutna Hora,30000,1250,24,C
3161,25,8994,Olomouc,30000,625,48,C
2950,39,8363,Usti nad Orlici,30000,500,60,C
289,63,8441,Prostejov,30000,500,60,C
1467,30,12541,Praha,30000,1250,24,C
5449,27,9045,Cesky Krumlov,30000,2500,12,A
592,29,8441,Prostejov,30000,500,60,C
4289,55,8754,Pribram,30000,2500,12,C
3476,38,8598,Rakovnik,30000,833,36,C
771,49,8594,Plzen - sever,30000,500,60,C
4375,21,9307,Kolin,30000,2500,12,A
1671,51,8743,Brno - venkov,30000,2500,12,A
596,56,12541,Praha,30000,625,48,C
4167,54,8402,Prachatice,30000,1250,24,C
1041,23,8546,Kutna Hora,30000,625,48,D
3378,58,8403,Znojmo,30000,833,36,C
1749,34,8965,Louny,30000,833,36,A
2707,42,9272,Ceska Lipa,30000,1250,24,C
2965,41,8512,Zdar nad Sazavou,30000,1250,24,A
5996,36,8114,Pelhrimov,30000,1250,24,A
280,48,8363,Usti nad Orlici,30000,1250,24,A
744,49,10673,Ostrava - mesto,30000,1250,24,C
117,24,12541,Praha,30000,2500,12,A
3521,25,9624,Zlin,30000,500,60,D
5835,20,9307,Kolin,30000,500,60,C
161,43,8363,Usti nad Orlici,30000,500,60,C
5079,44,8598,Rakovnik,30000,2500,12,A
1759,37,8994,Olomouc,30000,500,60,D
319,60,8369,Sumperk,30000,625,48,C
2091,23,8994,Olomouc,30000,1250,24,A
4232,20,9893,Frydek - Mistek,30000,1250,24,A
5990,21,12541,Praha,30000,625,48,C
3690,48,8363,Usti nad Orlici,30000,1250,24,A
2866,42,8187,Svitavy,30000,1250,24,C
3070,30,10673,Ostrava - mesto,30000,625,48,C
2426,24,8814,Trebic,30000,2500,12,A
4675,29,9897,Brno,30000,833,36,A
1012,57,8598,Rakovnik,30000,2500,12,A
904,39,8363,Usti nad Orlici,30000,500,60,C
1239,56,12541,Praha,30000,833,36,A
5769,43,10177,Karvina,30000,625,48,C
2176,42,8746,Opava,30000,833,36,D
2764,44,12541,Praha,30000,2500,12,A
692,48,9198,Liberec,30000,833,36,C
2101,55,8403,Znojmo,30000,1250,24,A
1270,32,9104,Tabor,30000,2500,12,A
336,20,9307,Kolin,30000,500,60,C
3676,30,8899,Nymburk,30000,2500,12,A
2338,61,8547,Strakonice,30000,833,36,D
1962,41,9753,Kladno,30000,833,36,C
3297,34,8544,Uherske Hradiste,30000,625,48,C
385,34,8965,Louny,30000,833,36,A
2115,56,8743,Brno - venkov,30000,2500,12,C
837,36,12541,Praha,30000,1250,24,C
554,41,9622,Praha - zapad,30000,1250,24,A
1431,54,8965,Louny,30000,833,36,A
1546,23,8965,Louny,30000,625,48,C
2180,51,8598,Rakovnik,30000,833,36,C
1150,33,8561,Plzen - jih,30000,2500,12,A
2037,53,12541,Praha,30000,2500,12,A
3701,34,12541,Praha,30000,833,36,C
1734,47,10787,Plzen,30000,500,60,C
3158,33,9897,Brno,30000,500,60,C
3039,27,9753,Kladno,30000,1250,24,D
740,21,8390,Jicin,30000,833,36,C
4726,20,8507,Benesov,30000,833,36,C
2317,45,11277,Mlada Boleslav,30000,1250,24,C
1053,38,8980,Beroun,30000,625,48,C
4775,55,12541,Praha,30000,1250,24,A
2042,21,9920,Melnik,30000,1250,24,C
2303,28,8991,Karlovy Vary,30000,1250,24,A
2389,32,12541,Praha,30000,1250,24,A
292,61,8547,Strakonice,30000,833,36,D
1629,34,8980,Beroun,30000,1250,24,D
2597,36,9893,Frydek - Mistek,30000,2500,12,A
3881,59,10673,Ostrava - mesto,30000,833,36,A
5709,46,8965,Louny,30000,2500,12,A
5292,56,12541,Praha,30000,500,60,C
5952,30,8441,Prostejov,30000,1250,24,B
2980,29,8441,Prostejov,30000,833,36,A
5444,37,10177,Karvina,30000,1250,24,A
5966,58,9198,Liberec,30000,833,36,C
3251,45,9624,Zlin,30000,833,36,A
4124,44,10177,Karvina,30000,625,48,C
2468,55,12541,Praha,30000,1250,24,A
3343,21,9893,Frydek - Mistek,30000,500,60,A
1242,43,8444,Kromeriz,30000,1250,24,C
3811,21,10673,Ostrava - mesto,30000,625,48,C
3083,51,8772,Breclav,30000,833,36,B
4561,33,9538,Pardubice,30000,1250,24,C
3423,33,8678,Novy Jicin,30000,2500,12,A
3625,37,12541,Praha,30000,2500,12,A
4160,40,8743,Brno - venkov,30000,833,36,C
2130,63,8546,Kutna Hora,30000,1250,24,C
5049,52,8512,Zdar nad Sazavou,30000,625,48,C
6005,52,9893,Frydek - Mistek,30000,1250,24,A
2297,36,8544,Uherske Hradiste,30000,833,36,C
2328,22,8110,Bruntal,30000,625,48,D
4510,45,8208,Semily,30000,500,60,C
3096,38,8965,Louny,30000,1250,24,A
1613,33,10446,Most,30000,833,36,A
1505,51,8363,Usti nad Orlici,30000,500,60,C
1858,24,10045,Ceske Budejovice,30000,625,48,D
5353,59,8814,Trebic,30000,1250,24,A
86,50,9893,Frydek - Mistek,30000,833,36,C
1851,25,8444,Kromeriz,30000,1250,24,C
2181,29,12541,Praha,30000,833,36,C
4282,46,12541,Praha,30000,833,36,C
2969,55,8814,Trebic,30000,2500,12,B
3443,58,9272,Ceska Lipa,30000,1250,24,A
915,54,8546,Kutna Hora,30000,833,36,C
6089,20,8507,Benesov,30000,500,60,C
1244,28,8369,Sumperk,30000,2500,12,A
3162,25,8444,Kromeriz,30000,625,48,C
2191,46,8705,Decin,30000,2500,12,C
259,56,9893,Frydek - Mistek,30000,833,36,C
4703,35,8561,Plzen - jih,30000,2500,12,C
4609,43,12541,Praha,30000,1250,24,C
2975,49,8114,Pelhrimov,30000,1250,24,A
3136,55,8720,Hodonin,30000,625,48,C
3461,42,9753,Kladno,30000,500,60,C
4314,39,8363,Usti nad Orlici,30000,500,60,C
4399,51,8743,Brno - venkov,30000,2500,12,A
2040,29,9307,Kolin,30000,833,36,C
5073,60,12541,Praha,30000,625,48,A
3557,22,8363,Usti nad Orlici,30000,500,60,C
3544,51,8598,Rakovnik,30000,833,36,C
5459,29,8388,Havlickuv Brod,30000,833,36,D
4547,23,8867,Jablonec n. Nisou,30000,2500,12,A
4219,49,8402,Prachatice,30000,500,60,C
352,30,9538,Pardubice,30000,1250,24,A
1249,39,12541,Praha,30000,833,36,C
6069,29,12541,Praha,30000,833,36,C
5933,25,8444,Kromeriz,30000,625,48,C
1143,50,8173,Jesenik,30000,1250,24,A
3595,46,8965,Louny,30000,1250,24,C
3794,35,10673,Ostrava - mesto,30000,1250,24,C
5209,26,8427,Jindrichuv Hradec,30000,625,48,C
3565,36,12541,Praha,30000,1250,24,C
1942,32,12541,Praha,30000,625,48,C
2546,63,10177,Karvina,30000,2500,12,A
5609,57,8240,Blansko,30000,833,36,C
1227,28,9622,Praha - zapad,30000,625,48,C
735,25,10177,Karvina,30000,833,36,C
1002,37,8254,Chrudim,30000,500,60,C
1818,49,8705,Decin,30000,1250,24,A
5766,49,8909,Vsetin,30000,1250,24,C
607,37,10177,Karvina,30000,625,48,C
4284,48,10673,Ostrava - mesto,30000,2500,12,B
1652,56,8705,Decin,30000,625,48,C
5015,55,8814,Trebic,30000,2500,12,B
4799,63,8994,Olomouc,30000,2500,12,C
1536,62,8402,Prachatice,30000,2500,12,C
2509,55,8743,Brno - venkov,30000,2500,12,A
5908,29,12541,Praha,30000,625,48,C
2117,59,8240,Blansko,30000,2500,12,A
284,65,10045,Ceske Budejovice,30000,1250,24,A
4099,59,10673,Ostrava - mesto,30000,2500,12,A
5711,36,9624,Zlin,30000,625,48,C
5985,20,8598,Rakovnik,30000,1250,24,A
4337,54,8173,Jesenik,30000,2500,12,A
3854,53,8598,Rakovnik,30000,2500,12,C
5804,44,8598,Rakovnik,30000,2500,12,A
5304,39,12541,Praha,30000,625,48,C
4018,34,8965,Louny,30000,1250,24,C
1256,43,9622,Praha - zapad,30000,1250,24,C
3012,65,10045,Ceske Budejovice,30000,1250,24,A
2878,50,8541,Trutnov,30000,500,60,C
5894,37,8994,Olomouc,30000,500,60,D
78,49,8544,Uherske Hradiste,30000,500,60,C
3504,26,8594,Plzen - sever,30000,625,48,C
2113,54,8965,Louny,30000,833,36,A
564,35,9624,Zlin,30000,625,48,C
864,23,8965,Louny,30000,625,48,C
283,21,9307,Kolin,30000,2500,12,A
965,21,9307,Kolin,30000,2500,12,A
430,33,9897,Brno,30000,500,60,C
5658,64,8507,Benesov,30000,833,36,C
5205,28,9425,Hradec Kralove,30000,2500,12,A
5106,38,9045,Cesky Krumlov,30000,2500,12,A
3527,24,12541,Praha,30000,2500,12,A
4809,55,8757,Jihlava,30000,500,60,C
1017,52,8814,Trebic,30000,500,60,C
4765,53,12541,Praha,30000,2500,12,A
5055,36,9538,Pardubice,30000,833,36,C
332,38,9045,Cesky Krumlov,30000,2500,12,A
4268,53,8388,Havlickuv Brod,30000,625,48,C
4363,45,11277,Mlada Boleslav,30000,1250,24,C
5983,63,8187,Svitavy,30000,2500,12,D
1662,36,8994,Olomouc,30000,625,48,C
3332,41,10446,Most,30000,833,36,B
5008,62,8187,Svitavy,30000,1250,24,D
4295,49,8899,Nymburk,30000,1250,24,A
1676,34,8208,Semily,30000,500,60,C
2695,44,8187,Svitavy,30000,500,60,D
5305,35,9425,Hradec Kralove,30000,1250,24,D
5857,26,8402,Prachatice,30000,625,48,D
1178,57,8547,Strakonice,30000,500,60,C
4033,61,8441,Prostejov,30000,833,36,C
1171,42,8541,Trutnov,30000,500,60,C
4813,49,9897,Brno,30000,625,48,B
4517,60,8402,Prachatice,30000,625,48,C
3312,24,10673,Ostrava - mesto,30000,625,48,D
5956,46,9675,Chomutov,30000,833,36,A
126,60,8899,Nymburk,30000,2500,12,A
1555,43,10673,Ostrava - mesto,30000,2500,12,A
2667,31,12541,Praha,30000,500,60,C
5340,51,8899,Nymburk,30000,500,60,C
1778,46,12541,Praha,30000,500,60,C
4415,52,8991,Karlovy Vary,30000,1250,24,B
2954,40,12541,Praha,30000,2500,12,C
4620,52,9538,Pardubice,30000,1250,24,C
3328,45,12541,Praha,30000,2500,12,A
4395,54,9897,Brno,30000,2500,12,C
4856,31,8173,Jesenik,30000,625,48,D
5201,44,8930,Tachov,30000,625,48,A
4521,42,8288,Vyskov,30000,833,36,A
2295,33,10446,Most,30000,833,36,A
2815,57,8678,Novy Jicin,30000,1250,24,C
1601,41,8512,Zdar nad Sazavou,30000,1250,24,A
1366,61,9104,Tabor,30000,2500,12,B
3073,29,9307,Kolin,30000,833,36,C
3491,32,8173,Jesenik,30000,1250,24,C
1947,29,9897,Brno,30000,833,36,A
474,50,8746,Opava,30000,500,60,D
5586,57,8678,Novy Jicin,30000,1250,24,C
4309,51,9920,Melnik,30000,2500,12,A
3362,20,8507,Benesov,30000,833,36,C
3167,57,9893,Frydek - Mistek,30000,625,48,C
1104,55,12541,Praha,30000,1250,24,A
602,27,12541,Praha,30000,833,36,A
1140,49,8624,Cheb,30000,625,48,C
1066,35,10673,Ostrava - mesto,30000,1250,24,C
6039,40,8594,Plzen - sever,30000,500,60,C
6144,56,8819,Prerov,30000,2500,12,A
5438,59,8369,Nachod,30000,625,48,A
5220,58,8507,Benesov,30000,833,36,C
2583,63,8968,Pisek,30000,833,36,C
5744,54,8173,Jesenik,30000,2500,12,A
1151,33,9538,Pardubice,30000,1250,24,C
2071,63,8994,Olomouc,30000,2500,12,C
3190,36,8541,Trutnov,30000,2500,12,A
3208,36,9060,Rychnov nad Kneznou,30000,833,36,C
3232,55,10045,Ceske Budejovice,30000,833,36,C
1349,45,8594,Plzen - sever,30000,500,60,C
5307,43,10124,Praha - vychod,30000,625,48,A
880,36,8288,Vyskov,30000,833,36,C
154,29,8441,Prostejov,30000,500,60,C
3364,22,12541,Praha,30000,2500,12,C
5396,36,10446,Most,30000,1250,24,A
3032,58,8819,Prerov,30000,500,60,C
953,45,11277,Mlada Boleslav,30000,1250,24,C
3645,27,12541,Praha,30000,833,36,C
3813,34,9198,Liberec,30000,625,48,C
5087,30,8254,Chrudim,30000,1250,24,A
5806,51,8743,Brno - venkov,30000,2500,12,A
718,44,12541,Praha,30000,2500,12,A
4182,47,8930,Tachov,30000,833,36,C
2826,50,8402,Prachatice,30000,500,60,C
39,49,9897,Brno,30000,625,48,B
4067,47,8427,Jindrichuv Hradec,30000,833,36,C
1834,28,8899,Nymburk,30000,1250,24,A
2170,35,8427,Jindrichuv Hradec,30000,1250,24,A
3399,24,12541,Praha,30000,2500,12,A
2138,53,9650,Sokolov,30000,2500,12,B
5161,24,8427,Jindrichuv Hradec,30000,833,36,B
219,38,8240,Blansko,30000,500,60,D
1419,55,8403,Znojmo,30000,1250,24,A
627,24,12541,Praha,30000,500,60,D
4287,47,10673,Ostrava - mesto,30000,1250,24,C
1927,21,9920,Melnik,30000,625,48,C
1058,42,12541,Praha,30000,1250,24,A
4486,21,8965,Louny,30000,500,60,C
1736,54,8754,Pribram,30000,2500,12,A
5559,37,8547,Strakonice,30000,1250,24,B
4140,65,8994,Olomouc,30000,625,48,C
1724,27,8843,Rokycany,30000,833,36,C
4017,37,10177,Karvina,30000,625,48,C
789,24,9893,Frydek - Mistek,30000,2500,12,B
1826,36,8541,Trutnov,30000,2500,12,A
4500,55,8720,Hodonin,30000,625,48,C
3421,55,9317,Teplice,30000,2500,12,A
1588,29,11277,Mlada Boleslav,30000,833,36,C
3656,32,10673,Ostrava - mesto,30000,625,48,C
2804,35,8403,Znojmo,30000,625,48,C
1806,42,12541,Praha,30000,1250,24,C
2838,57,8240,Blansko,30000,833,36,C
274,47,9897,Brno,30000,500,60,C
714,44,10177,Karvina,30000,625,48,C
2728,38,8110,Bruntal,30000,1250,24,A
4970,48,8288,Vyskov,30000,2500,12,A
2868,20,9893,Frydek - Mistek,30000,1250,24,A
5274,63,10177,Karvina,30000,2500,12,A
4658,51,8899,Nymburk,30000,500,60,C
2341,20,9897,Brno,30000,2500,12,A
958,40,8369,Nachod,30000,625,48,C
4161,56,8743,Brno - venkov,30000,2500,12,C
2994,30,8899,Nymburk,30000,2500,12,A
886,49,8757,Jihlava,30000,500,60,C
598,41,9753,Kladno,30000,833,36,C
228,23,8720,Hodonin,30000,625,48,C
750,40,8743,Brno - venkov,30000,833,36,C
105,45,10787,Plzen,30000,625,48,C
4482,42,8814,Trebic,30000,1250,24,C
50,42,9065,Litomerice,30000,500,60,C
2861,50,8991,Karlovy Vary,30000,1250,24,C
3600,46,12541,Praha,30000,833,36,C
976,37,8240,Blansko,30000,1250,24,A
5046,50,8746,Opava,30000,833,36,C
1606,51,8843,Rokycany,30000,1250,24,A
3609,38,8388,Havlickuv Brod,30000,625,48,C
401,21,10673,Ostrava - mesto,30000,625,48,C
2442,24,8544,Uherske Hradiste,30000,2500,12,A
3984,43,9622,Praha - zapad,30000,1250,24,C
977,20,9897,Brno,30000,2500,12,A
5747,44,8746,Opava,30000,2500,12,A
3973,21,9920,Melnik,30000,625,48,C
4026,32,9198,Liberec,30000,2500,12,C
2292,32,10673,Ostrava - mesto,30000,625,48,C
938,38,8390,Jicin,30000,500,60,C
4131,49,9897,Brno,30000,625,48,B
539,60,8772,Breclav,30000,500,60,C
5082,43,8909,Vsetin,30000,1250,24,A
912,62,8363,Usti nad Orlici,30000,625,48,C
983,57,9893,Frydek - Mistek,30000,2500,12,C
2638,29,8441,Prostejov,30000,500,60,C
2674,42,10177,Karvina,30000,625,48,C
5081,51,8743,Brno - venkov,30000,2500,12,A
5466,53,9650,Sokolov,30000,2500,12,B
896,43,12541,Praha,30000,2500,12,A
3329,30,8544,Uherske Hradiste,30000,500,60,C
2414,38,8965,Louny,30000,1250,24,A
1283,30,8544,Uherske Hradiste,30000,500,60,C
3103,22,10177,Karvina,30000,2500,12,A
5785,49,8187,Svitavy,30000,1250,24,A
1869,65,12541,Praha,30000,500,60,C
3184,48,8363,Usti nad Orlici,30000,2500,12,A
4307,37,12541,Praha,30000,2500,12,A
392,35,8867,Jablonec n. Nisou,30000,625,48,C
6025,48,12541,Praha,30000,625,48,C
1917,26,10177,Karvina,30000,2500,12,A
644,23,8994,Olomouc,30000,2500,12,A
3592,23,8965,Louny,30000,625,48,C
2350,58,8819,Prerov,30000,500,60,C
6079,56,8369,Sumperk,30000,833,36,C
6134,50,8369,Sumperk,30000,625,48,C
646,24,8369,Sumperk,30000,500,60,C
5171,56,12541,Praha,30000,2500,12,A
4038,42,10177,Karvina,30000,625,48,C
